Rank,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales
1268,dragon-ball-z-the-legacy-of-goku,Role-Playing,E,GBA,Infogrames,Webfoot Technologies,6.5,1.6400000000000001,1.52,0.12,0.0,0.05
1269,the-sims-3-late-night-expansion-pack,Simulation,T,PC,Electronic Arts,The Sims Studio,7.5,1.47,0.59,0.88,0.0,0.22
1271,far-cry-4,Shooter,M,XOne,Ubisoft,Ubisoft Montreal,8.5,1.55,0.85,0.68,0.02,0.14
1272,saints-row-2,Action,M,PS3,THQ,Volition Inc.,7.9,1.44,0.88,0.54,0.02,0.24
1274,nfl-gameday-98,Sports,E,PS,Sony Computer Entertainment,989 Studios,8.6,1.6400000000000001,1.58,0.06,0.0,0.04
1275,star-wars-battlefront-renegade-squadron,Shooter,T,PSP,LucasArts,Rebellion Developments,7.5,1.37,0.9,0.47,0.0,0.32
1276,time-crisis,Shooter,T,PS,Namco,Namco,8.5,1.58,0.38,0.87,0.33,0.1
1278,tekken-6,Fighting,T,X360,Namco Bandai,Namco Bandai Games,7.8,0.0,0.0,0.0,0.0,0.0
1280,virtua-fighter-4,Fighting,T,PS2,Sega,Sega-AM2,9.3,0.0,0.0,0.0,0.0,0.0
1282,we-ski,Sports,E,Wii,Namco Bandai,Bandai Namco Games,7.1,1.52,0.97,0.41,0.14,0.15
1286,dragon-age-origins,Role-Playing,M,PS3,Electronic Arts,BioWare Edmonton,8.7,1.46,0.96,0.42,0.08,0.21
1291,pgr-project-gotham-racing-2,Racing,E,XB,Microsoft Game Studios,Bizarre Creations,8.9,1.6,0.97,0.59,0.04,0.07
1295,ncaa-football-2004,Sports,E,PS2,Electronic Arts,EA Tiburon,8.1,1.4400000000000002,1.35,0.09,0.0,0.23
1296,spongebob-squarepants-battle-for-bikini-bottom,Platform,E,PS2,THQ,Heavy Iron Studios,5.8,1.53,1.08,0.45,0.0,0.14
1297,big-beach-sports,Sports,E,Wii,THQ,HB Studios Multimedia,4.9,1.47,0.45,1.02,0.0,0.2
1299,shaun-white-snowboarding-road-trip,Sports,E10,Wii,Ubisoft,Ubisoft Montreal,7.8,1.4900000000000002,0.93,0.56,0.0,0.16
1307,golden-sun,Role-Playing,E,GBA,Nintendo,Camelot Software Planning,9.1,0.0,0.0,0.0,0.0,0.0
1310,heavenly-sword,Action,T,PS3,Sony Computer Entertainment,Ninja Theory,8.0,1.3599999999999999,0.57,0.73,0.06,0.29
1311,mysims,Simulation,E,Wii,Electronic Arts,EA Redwood Shores,7.1,1.48,0.9,0.54,0.04,0.17
1312,need-for-speed-carbon,Racing,E10,X360,Electronic Arts,EA Black Box,7.9,1.47,0.76,0.69,0.02,0.18
1313,plants-vs-zombies,Strategy,E10,PC,PopCap Games,PopCap Games,9.0,0.0,0.0,0.0,0.0,0.0
1316,army-of-two,Shooter,M,X360,Electronic Arts,EA Montreal,6.7,1.48,1.09,0.37,0.02,0.16
1319,sonic-mega-collection,Misc,E,GC,Sega,Sonic Team,7.5,0.0,0.0,0.0,0.0,0.0
1321,wii-play-motion,Misc,E10,Wii,Nintendo,Nintendo EAD,5.2,0.0,0.0,0.0,0.0,0.0
1326,mario-party-6,Misc,E,GC,Nintendo,Hudson Soft,7.2,0.0,0.0,0.0,0.0,0.0
1329,ape-escape,Platform,E,PS,Sony Computer Entertainment,SCE Japan Studio,9.3,1.51,0.71,0.48,0.32,0.11
1331,kinectimals,Simulation,E,X360,Microsoft Game Studios,Frontier Studio,7.5,1.48,1.02,0.46,0.0,0.14
1332,uncharted-golden-abyss,Action,T,PSV,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,7.9,1.37,0.53,0.71,0.13,0.25
1334,call-of-duty-black-ops,Shooter,M,PC,Activision,Treyarch,8.5,1.4,0.58,0.82,0.0,0.23
1335,the-order-1886,Shooter,M,PS4,Sony Computer Entertainment,Ready at Dawn,6.2,1.37,0.44,0.86,0.07,0.25
1336,rock-band,Misc,T,PS3,MTV Games,Harmonix Music Systems,9.1,1.4,0.99,0.41,0.0,0.22
1340,deca-sports,Sports,E,Wii,Hudson Soft,CAProduction,5.3,0.0,0.0,0.0,0.0,0.0
1341,the-legend-of-zelda-breath-of-the-wild,Action-Adventure,E10,WiiU,Nintendo,Nintendo EPD,10.0,0.0,0.0,0.0,0.0,0.0
1345,tom-clancys-ghost-recon-wildlands,Shooter,M,XOne,Ubisoft,Ubisoft Paris,7.7,1.46,0.98,0.48,0.0,0.15
1347,rage,Shooter,M,X360,Bethesda Softworks,id Software,7.9,1.45,0.82,0.6,0.03,0.15
1351,dragon-quest-iv-chapters-of-the-chosen,Role-Playing,E10,DS,Square Enix,ArtePiazza,8.1,0.0,0.0,0.0,0.0,0.0
1356,kingdom-hearts-chain-of-memories,Role-Playing,E,GBA,Square Enix,Jupiter Corporation,7.4,0.0,0.0,0.0,0.0,0.0
1357,lost-planet-extreme-condition,Shooter,T,X360,Capcom,Capcom,7.6,0.0,0.0,0.0,0.0,0.0
1358,metroid-fusion,Adventure,E,GBA,Nintendo,Nintendo R&D1,9.0,0.0,0.0,0.0,0.0,0.0
1359,pikmin,Strategy,E,GC,Nintendo,Nintendo EAD,8.1,0.0,0.0,0.0,0.0,0.0
1360,pokemon-super-mystery-dungeon,Role-Playing,E,3DS,Nintendo,ChunSoft,7.7,0.0,0.0,0.0,0.0,0.0
1361,resident-evil-4,Action,M,GC,Capcom,Capcom Production Studio 4,9.6,0.0,0.0,0.0,0.0,0.0
1362,sonic-adventure-dx-directors-cut,Platform,E,GC,Sega,Sonic Team,5.4,0.0,0.0,0.0,0.0,0.0
1363,sonic-unleashed,Platform,E10,Wii,Sega,Sonic Team/Dimps Corporation,6.7,0.0,0.0,0.0,0.0,0.0
1364,super-mario-strikers,Sports,E,GC,Nintendo,Next Level Games,8.0,0.0,0.0,0.0,0.0,0.0
1366,just-cause-2,Action,M,X360,Square Enix,Avalanche Studios,8.0,1.44,0.59,0.83,0.02,0.17
1367,silent-hill,Adventure,M,PS,Konami,KCET,8.9,1.49,0.71,0.48,0.3,0.1
1370,sonic-generations,Platform,E,PS3,Sega,Sonic Team,7.3,1.3399999999999999,0.6,0.72,0.02,0.25
1371,lego-harry-potter-years-1-4,Adventure,E10,X360,Warner Bros. Interactive,Traveller's Tales,7.9,1.45,0.95,0.5,0.0,0.14
1372,far-cry-2,Shooter,M,X360,Ubisoft,Ubisoft Montreal,8.5,1.43,0.72,0.69,0.02,0.18
1373,soul-blade,Fighting,T,PS,Namco,Namco,8.6,1.48,0.61,0.41,0.46,0.1
1374,diddy-kong-racing-ds,Racing,E,DS,Nintendo,Rare Ltd.,5.9,0.0,0.0,0.0,0.0,0.0
1376,pro-evolution-soccer-2008,Sports,E,PS3,Konami,Konami,7.1,1.4600000000000002,0.04,1.1,0.32,0.13
1377,fifa-16,Sports,E,X360,EA Sports,EA Canada,9.0,1.47,0.59,0.88,0.0,0.12
1380,final-fantasy-xiv-online,MMO,T,PC,Square Enix,Square Enix,5.3,1.4100000000000001,0.93,0.48,0.0,0.16
1382,devil-may-cry-4,Action,M,PS3,Capcom,Capcom,8.2,1.37,0.58,0.45,0.34,0.2
1385,lego-pirates-of-the-caribbean-the-video-game,Action,E10,Wii,Disney Interactive Studios,Traveller's Tales,7.5,1.42,0.73,0.69,0.0,0.15
1386,pro-evolution-soccer-2010,Sports,E,PS2,Konami,Konami,7.2,0.4,0.1,0.18,0.12,1.16
1396,mortal-kombat,Fighting,M,PS3,Warner Bros. Interactive,NetherRealm Studios,8.4,1.37,1.06,0.31,0.0,0.19
1400,twisted-metal,Action,T,PS,Sony Computer Entertainment,SingleTrac,7.0,1.51,1.32,0.19,0.0,0.05
1401,bioshock-2,Shooter,M,PC,2K Games,2K Marin,8.5,0.0,0.0,0.0,0.0,0.0
1403,mafia-ii,Action,M,X360,2K Games,Illusion Softworks,7.2,1.4,0.85,0.55,0.0,0.15
1406,bioshock-2,Shooter,M,PS3,2K Games,2K Marin,8.5,1.33,0.85,0.46,0.02,0.22
1408,guitar-hero-5,Misc,T,Wii,Activision,Vicarious Visions,8.9,1.4,0.92,0.48,0.0,0.15
1409,007-the-world-is-not-enough,Shooter,T,N64,Electronic Arts,Eurocom Entertainment Software,7.4,1.5299999999999998,1.13,0.38,0.02,0.03
1412,yoshis-woolly-world,Platform,E,WiiU,Nintendo,Good-Feel,7.4,0.0,0.0,0.0,0.0,0.0
1416,go-vacation,Misc,E10,Wii,Namco Bandai,Namco Bandai Games,7.0,1.4100000000000001,0.42,0.66,0.33,0.13
1419,dark-cloud,Role-Playing,T,PS2,Sony Computer Entertainment,Level 5,8.2,1.35,0.83,0.44,0.08,0.19
1420,sonic-the-hedgehog-2006,Platform,E10,X360,Sega,Sonic Team,4.8,0.0,0.0,0.0,0.0,0.0
1422,die-hard-trilogy,Shooter,M,PS,Fox Interactive,Probe Entertainment Limited,8.5,1.43,0.85,0.58,0.0,0.1
1424,pokemon-ranger-guardian-signs,Role-Playing,E,DS,Nintendo,Creatures Inc.,6.5,0.0,0.0,0.0,0.0,0.0
1425,soulcalibur-iv,Fighting,T,X360,Namco Bandai,Project Soul,8.3,0.0,0.0,0.0,0.0,0.0
1427,xenoblade-chronicles-2,Role-Playing,T,NS,Nintendo,Monolith Soft,8.2,0.0,0.0,0.0,0.0,0.0
1437,fight-night-round-4,Fighting,T,PS3,EA Sports,EA Canada,8.6,1.32,0.92,0.4,0.0,0.2
1441,mario-tennis-open,Sports,E,3DS,Nintendo,Camelot Software Planning,6.6,0.0,0.0,0.0,0.0,0.0
1442,mario-vs-donkey-kong-2-march-of-the-minis,Puzzle,E,DS,Nintendo,Nintendo Software Technology Corporation,7.7,0.0,0.0,0.0,0.0,0.0
1446,forza-motorsport-7,Racing,E,XOne,Microsoft Studios,Turn 10 Studios,8.9,1.4000000000000001,0.58,0.81,0.01,0.12
1449,sonic-rivals-2,Racing,E,PSP,Sega,Backbone Entertainment,6.4,1.14,0.44,0.7,0.0,0.37
1450,dead-space-2,Shooter,M,X360,Electronic Arts,Visceral Games,9.1,1.38,0.94,0.44,0.0,0.13
1455,call-of-duty-modern-warfare-reflex-edition,Shooter,M,Wii,Activision,Treyarch,7.2,1.3699999999999999,0.94,0.43,0.0,0.14
1457,call-of-duty-3,Shooter,T,PS3,Activision,Treyarch,7.7,1.26,0.6,0.63,0.03,0.26
1458,star-wars-the-force-unleashed-ii,Action,T,PS3,LucasArts,LucasArts,6.3,1.3,0.8,0.5,0.0,0.21
1459,kirby-planet-robobot,Action,E,3DS,Nintendo,HAL Laboratory,7.7,0.0,0.0,0.0,0.0,0.0
1468,soulcalibur-ii,Fighting,T,GC,Namco,Namco,9.2,1.4200000000000002,0.99,0.32,0.11,0.08
1470,metal-gear-rising-revengeance,Action,M,PS3,Konami Digital Entertainment,PlatinumGames,9.0,1.3199999999999998,0.47,0.41,0.44,0.18
1471,nfl-blitz,Sports,E,PS,Midway Games,Midway Games,9.1,1.46,1.41,0.05,0.0,0.04
1472,red-faction-ii,Shooter,M,PS2,THQ,Volition Inc.,8.6,1.27,0.49,0.78,0.0,0.23
1477,crysis-warhead,Shooter,M,PC,Electronic Arts,Crytek,8.4,0.0,0.0,0.0,0.0,0.0
1482,octopath-traveler,Role-Playing,T,NS,Nintendo,Square Enix,8.1,0.0,0.0,0.0,0.0,0.0
1485,sonic-colors,Platform,E,DS,Sega,Sonic Team,8.2,0.0,0.0,0.0,0.0,0.0
1486,soulcalibur-ii,Fighting,T,PS2,Namco,Namco,9.1,0.0,0.0,0.0,0.0,0.0
1488,wwf-no-mercy,Fighting,T,N64,THQ,Aki Corp.,9.1,1.49,1.2,0.27,0.02,0.02
1489,rock-band-2,Misc,T,PS3,MTV Games,Harmonix Music Systems,8.9,1.3299999999999998,1.13,0.2,0.0,0.16
1493,mafia-ii,Action,M,PS3,2K Games,Illusion Softworks,7.0,1.24,0.5,0.7,0.04,0.25
1494,dead-rising-2,Action,M,X360,Capcom,Blue Castle Games,8.2,1.37,0.75,0.53,0.09,0.13
1499,resistance-3,Shooter,M,PS3,Sony Computer Entertainment,Insomniac Games,8.3,1.26,0.64,0.57,0.05,0.22
1500,banjo-tooie,Platform,E,N64,Nintendo,Rare Ltd.,9.3,0.0,0.0,0.0,0.0,0.0
1501,pokemon-mystery-dungeon-explorers-of-sky,Role-Playing,E,DS,Nintendo,ChunSoft,5.7,0.0,0.0,0.0,0.0,0.0
1505,lego-star-wars-iii-the-clone-wars,Action,E10,X360,LucasArts,Traveller's Tales,7.9,1.35,0.84,0.51,0.0,0.13
1508,sonics-ultimate-genesis-collection,Misc,E10,X360,Sega,Backbone Entertainment,8.1,1.34,0.9,0.44,0.0,0.14
1509,lego-battles-ninjago,Strategy,E,DS,Warner Bros. Interactive,Hellbent Games,5.0,1.36,1.03,0.33,0.0,0.12
1512,professor-layton-and-the-mask-of-miracle,Puzzle,E10,3DS,Nintendo,Level 5,8.4,0.0,0.0,0.0,0.0,0.0
1513,soulcalibur-iv,Fighting,T,PS3,Namco Bandai,Project Soul,8.4,0.0,0.0,0.0,0.0,0.0
1518,disney-sing-it-pop-hits,Misc,E,Wii,Disney Interactive Studios,Zoe Mode,6.8,1.35,1.07,0.28,0.0,0.12
1519,007-quantum-of-solace,Shooter,T,X360,Activision,Treyarch,6.6,1.34,0.82,0.51,0.01,0.14
1523,tom-clancys-splinter-cell-pandora-tomorrow,Action,T,XB,Ubisoft,Ubisoft Shanghai,9.2,1.41,0.82,0.59,0.0,0.07
1525,super-scribblenauts,Puzzle,E10,DS,Warner Bros. Interactive,5TH Cell,7.9,1.36,1.06,0.3,0.0,0.11
1527,kirby-amp-the-amazing-mirror,Platform,E,GBA,Nintendo,Flagship,7.9,0.0,0.0,0.0,0.0,0.0
1528,mario-golf,Sports,E,N64,Nintendo,Camelot Software Planning,9.0,0.0,0.0,0.0,0.0,0.0
1529,minecraft,Misc,E10,WiiU,Mojang,4J Studios,5.5,1.37,0.5,0.49,0.38,0.09
1531,fight-night-round-3,Fighting,T,X360,EA Sports,EA Chicago,8.6,1.37,1.33,0.03,0.01,0.1
1538,super-monkey-ball,Puzzle,E,GC,Sega,Amusement Vision,9.0,1.42,0.95,0.37,0.1,0.04
1541,resident-evil-4-wii-edition,Action,M,Wii,Capcom,Capcom Production Studio 4,9.2,1.46,1.26,0.06,0.14,0.0
1547,battlefield-bad-company,Shooter,T,X360,Electronic Arts,EA Digital Illusions CE,8.6,1.31,0.81,0.46,0.04,0.15
1548,mass-effect-2,Role-Playing,M,PS3,Electronic Arts,BioWare Edmonton,9.3,1.27,0.78,0.46,0.03,0.18
1549,homefront,Shooter,M,X360,THQ,Kaos Studios,6.7,1.33,0.83,0.48,0.02,0.12
1557,resident-evil-outbreak,Action,M,PS2,Capcom,Capcom Production Studio 1,7.1,0.0,0.0,0.0,0.0,0.0
1560,sonic-amp-sega-all-stars-racing,Racing,E,Wii,Sega,Sumo Digital,7.9,1.2999999999999998,0.61,0.69,0.0,0.15
1561,sega-genesis-collection,Misc,T,PSP,Sega,Sega,8.3,1.1099999999999999,0.53,0.58,0.0,0.34
1563,the-house-of-the-dead-2-amp-3-return,Shooter,M,Wii,Sega,Sega,6.5,1.3,0.77,0.5,0.03,0.15
1565,bioshock,Shooter,M,PS3,2K Games,2K Boston / 2K Australia / 2K Marin,9.3,1.24,0.75,0.48,0.01,0.21
1569,star-wars-the-force-unleashed-ii,Action,T,X360,LucasArts,LucasArts,6.3,1.3199999999999998,0.95,0.37,0.0,0.12
1570,sonic-rivals,Racing,E,PSP,Sega,Backbone Entertainment,7.0,1.16,0.73,0.43,0.0,0.28
1575,wwe-smackdown-vs-raw-2008,Fighting,T,X360,THQ,Yuke's Media Creations,7.3,1.3,0.92,0.38,0.0,0.13
1576,smarty-pants,Misc,E,Wii,Electronic Arts,EA Los Angeles,6.5,1.27,0.52,0.75,0.0,0.16
1577,dead-space-2,Shooter,M,PS3,Electronic Arts,Visceral Games,9.0,1.22,0.73,0.49,0.0,0.21
1578,kinect-joy-ride,Racing,E,X360,Microsoft Game Studios,Big Park,5.6,1.31,0.92,0.39,0.0,0.12
1580,the-legend-of-zelda-twilight-princess,Adventure,T,GC,Nintendo,Nintendo EAD,9.5,0.0,0.0,0.0,0.0,0.0
1589,pokemon-xd-gale-of-darkness,Role-Playing,E,GC,Nintendo,Genius Sonority Inc.,6.9,0.0,0.0,0.0,0.0,0.0
1591,sonic-heroes,Platform,E,GC,Sega,Sonic Team,7.2,0.0,0.0,0.0,0.0,0.0
1592,super-metroid,Adventure,E,SNES,Nintendo,Intelligent Systems,8.0,0.0,0.0,0.0,0.0,0.0
1597,ufc-undisputed-2010,Fighting,T,PS3,THQ,Yuke's Future Media Creators,8.4,1.2200000000000002,0.8,0.4,0.02,0.19
1598,rayman-raving-rabbids,Misc,E,Wii,Ubisoft,Ubisoft Montpellier,7.5,1.31,1.22,0.07,0.02,0.11
1600,yu-gi-oh-the-duelists-of-the-roses,Action,E,PS2,Konami,Konami,7.0,1.42,1.07,0.35,0.0,0.0
1601,lego-star-wars-the-video-game,Action,E,GC,Eidos Interactive,Traveller's Tales,7.9,1.37,1.09,0.28,0.0,0.04
1603,lego-star-wars-ii-the-original-trilogy,Action,E10,PSP,LucasArts,Traveller's Tales,8.4,1.0899999999999999,0.58,0.51,0.0,0.32
1604,metroid-prime-3-corruption,Shooter,T,Wii,Nintendo,Retro Studios,9.0,0.0,0.0,0.0,0.0,0.0
1605,style-savvy-fashion-forward,Simulation,E,3DS,Nintendo,syn Sophia,6.5,0.0,0.0,0.0,0.0,0.0
1607,lego-indiana-jones-2-the-adventure-continues,Adventure,E10,Wii,LucasArts,Traveller's Tales,7.5,1.28,0.9,0.38,0.0,0.13
1608,ridge-racer,Racing,E,PSP,Namco,Namco,8.8,1.1300000000000001,0.36,0.45,0.32,0.27
1610,twisted-metal-black,Racing,M,PS2,Sony Computer Entertainment,Incognito Inc.,8.9,1.3599999999999999,1.19,0.17,0.0,0.05
1612,fight-night-round-4,Fighting,T,X360,EA Sports,EA Canada,8.7,1.28,0.95,0.33,0.0,0.13
1613,spider-man-the-movie,Action,E,XB,Activision,Treyarch,7.7,1.35,1.07,0.28,0.0,0.05
1614,dead-space,Shooter,M,X360,Electronic Arts,EA Redwood Shores,8.9,1.28,0.89,0.39,0.0,0.13
1616,2xtreme,Sports,E,PS,Sony Computer Entertainment,SCEA,8.3,1.3499999999999999,1.15,0.2,0.0,0.05
1617,anno-2070,Strategy,RP,PC,Ubisoft,Blue Byte Studio,8.7,1.14,0.0,1.14,0.0,0.26
1619,bravely-default-flying-fairy,Role-Playing,T,3DS,Nintendo,Square Enix,8.2,0.0,0.0,0.0,0.0,0.0
1623,pokemon-rumble-blast,Action,E10,3DS,Nintendo,Ambrella,5.3,0.0,0.0,0.0,0.0,0.0
1624,resident-evil-code-veronica-x,Action,M,PS2,Capcom,Capcom,8.4,0.0,0.0,0.0,0.0,0.0
1625,star-ocean-till-the-end-of-time,Role-Playing,T,PS2,Square Enix,tri-Ace,7.8,0.0,0.0,0.0,0.0,0.0
1626,fallout-4,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,9.0,1.29,0.57,0.72,0.0,0.11
1635,sonic-generations,Platform,E,X360,Sega,Sonic Team,7.7,1.25,0.71,0.54,0.0,0.13
1636,ace-combat-6-fires-of-liberation,Simulation,T,X360,Namco Bandai,Namco Bandai Games,8.1,0.0,0.0,0.0,0.0,0.0
1642,bakugan-battle-brawlers,Action,E,DS,Activision,MTO,6.4,1.28,1.26,0.02,0.0,0.1
1643,far-cry-2,Shooter,M,PS3,Ubisoft,Ubisoft Montreal,8.4,1.13,0.43,0.69,0.01,0.26
1645,deus-ex-human-revolution,Shooter,M,X360,Square Enix,Eidos Montreal,8.8,1.26,0.77,0.47,0.02,0.12
1646,the-sims-2,Simulation,T,PSP,Electronic Arts,Maxis,6.2,1.05,0.49,0.56,0.0,0.33
1647,rocket-league,Sports,E,XOne,505 Games,Psyonix Studios,8.0,1.27,0.52,0.75,0.0,0.11
1648,deus-ex-human-revolution,Shooter,M,PS3,Square Enix,Eidos Montreal,8.8,1.1700000000000002,0.5,0.6,0.07,0.22
1657,call-of-duty-black-ops,Shooter,M,Wii,Activision,Treyarch,7.5,1.26,0.8,0.46,0.0,0.12
1658,crysis-2,Shooter,M,X360,Electronic Arts,Crytek,8.7,1.25,0.73,0.5,0.02,0.13
1659,a-collection-of-activision-classic-games-for-the-atari-2600,Misc,E,PS,Activision,"Livesay Technologies, Inc.",3.8,1.28,0.76,0.52,0.0,0.09
1660,dead-rising-2,Action,M,PS3,Capcom,Blue Castle Games,8.1,1.15,0.43,0.57,0.15,0.22
1662,paper-mario,Role-Playing,E,N64,Nintendo,Intelligent Systems,9.1,0.0,0.0,0.0,0.0,0.0
1665,pokemon-mystery-dungeon-gates-to-infinity,Role-Playing,E,3DS,Nintendo,Spike Chunsoft,5.9,0.0,0.0,0.0,0.0,0.0
1667,age-of-mythology,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,8.8,0.0,0.0,0.0,0.0,0.0
1671,need-for-speed-the-run,Racing,T,X360,Electronic Arts,EA Black Box,5.5,1.2,0.63,0.57,0.0,0.16
1672,lego-harry-potter-years-1-4,Adventure,E10,PS3,Warner Bros. Interactive,Traveller's Tales,7.9,1.1600000000000001,0.55,0.61,0.0,0.21
1673,goldeneye-007,Shooter,T,Wii,Activision,Eurocom Entertainment Software,8.0,1.3599999999999999,0.76,0.6,0.0,0.0
1675,crash-bandicoot-2-n-tranced,Platform,E,GBA,Vivendi Games,Vicarious Visions,7.5,1.29,0.63,0.66,0.0,0.07
1676,wolfenstein-ii-the-new-colossus,Shooter,M,PS4,Bethesda Softworks,MachineGames,9.0,1.14,0.55,0.58,0.01,0.22
1680,gardening-mama,Puzzle,E,DS,Majesco,Taito Corporation,6.6,1.22,0.79,0.42,0.01,0.13
1683,marvel-vs-capcom-3-fate-of-two-worlds,Fighting,T,PS3,Capcom,Capcom,8.2,1.2000000000000002,0.81,0.28,0.11,0.15
1685,metroid-other-m,Action,T,Wii,Nintendo,Nintendo SPD Production Group 1/Team Ninja,7.7,1.2599999999999998,0.85,0.28,0.13,0.1
1686,hasbro-family-game-night-2,Misc,E,Wii,Electronic Arts,EA Bright Light,6.4,1.22,0.7,0.52,0.0,0.13
1691,burnout-paradise,Racing,E10,X360,Electronic Arts,Criterion,8.9,1.21,0.63,0.57,0.01,0.14
1693,captain-toad-treasure-tracker,Puzzle,E,WiiU,Nintendo,Nintendo EAD Tokyo,7.7,0.0,0.0,0.0,0.0,0.0
1694,kirby-air-ride,Racing,E,GC,Nintendo,HAL Laboratory,6.4,0.0,0.0,0.0,0.0,0.0
1696,resident-evil,Action,M,GC,Capcom,Capcom,8.9,0.0,0.0,0.0,0.0,0.0
1697,shadow-the-hedgehog,Platform,E10,PS2,Sega,Sonic Team,4.8,0.0,0.0,0.0,0.0,0.0
1698,fifa-soccer-08,Sports,E,PSP,EA Sports,EA Canada,7.9,0.96,0.2,0.76,0.0,0.39
1700,fifa-soccer-09,Sports,E,PSP,EA Sports,EA Canada,8.1,0.98,0.23,0.73,0.02,0.37
1705,tom-clancys-rainbow-six-vegas-2,Shooter,M,PS3,Ubisoft,Ubisoft Montreal,8.2,1.1500000000000001,0.66,0.45,0.04,0.2
1706,devil-may-cry-4,Action,M,X360,Capcom,Capcom,8.5,1.2100000000000002,0.79,0.34,0.08,0.13
1707,f1-2010,Racing,E,PS3,Codemasters,Codemasters Birmingham,8.0,1.08,0.25,0.75,0.08,0.26
1710,the-ico-amp-shadow-of-the-colossus-collection,Adventure,T,PS3,Sony Computer Entertainment,Bluepoint Games,9.0,1.1600000000000001,0.67,0.36,0.13,0.18
1711,donkey-kong-jungle-beat,Platform,E10,GC,Nintendo,Nintendo EAD Tokyo,7.9,1.3,0.84,0.22,0.24,0.04
1712,need-for-speed-carbon,Racing,E10,PS2,Electronic Arts,EA Black Box,7.7,1.32,1.22,0.05,0.05,0.01
1713,battlefield-bad-company,Shooter,T,PS3,Electronic Arts,EA Digital Illusions CE,8.6,1.1700000000000002,0.76,0.36,0.05,0.17
1714,command-amp-conquer-red-alert-2,Strategy,T,PC,Electronic Arts,Westwood Studios,8.9,1.34,1.32,0.02,0.0,0.0
1715,max-payne-2-the-fall-of-max-payne,Shooter,M,PS2,Rockstar Games,Remedy Entertainment,6.8,1.1600000000000001,0.65,0.51,0.0,0.17
1719,crysis-2,Shooter,M,PS3,Electronic Arts,Crytek,8.8,1.1099999999999999,0.48,0.57,0.06,0.22
1721,alan-wake,Action,T,X360,Microsoft Game Studios,Remedy Entertainment,8.3,1.2100000000000002,0.66,0.5,0.05,0.12
1722,spider-man-the-movie,Platform,E,GBA,Activision,Digital Eclipse,7.9,1.28,0.92,0.35,0.01,0.05
1723,kid-icarus-uprising,Action,E10,3DS,Nintendo,Project Sora,8.0,0.0,0.0,0.0,0.0,0.0
1727,tony-hawks-pro-skater,Sports,E,GB,Activision,Natsume,7.1,1.29,0.9,0.38,0.01,0.05
1732,grand-theft-auto-chinatown-wars,Adventure,M,DS,Rockstar Games,Rockstar Leeds/North,9.5,1.1900000000000002,0.58,0.56,0.05,0.14
1733,wwe-smackdown-vs-raw-2008,Fighting,T,PS3,THQ,Yuke's Media Creations,7.3,1.1300000000000001,0.62,0.5,0.01,0.2
1735,ufc-undisputed-2010,Fighting,T,X360,THQ,Yuke's Future Media Creators,8.6,1.21,0.9,0.31,0.0,0.11
1736,fallout-76,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Game Studios,5.1,1.11,0.52,0.49,0.1,0.2
1737,need-for-speed-underground-rivals,Racing,E,PSP,Electronic Arts,Team Fusion,7.6,1.0899999999999999,0.69,0.38,0.02,0.24
1741,mag-massive-action-game,Shooter,T,PS3,Sony Computer Entertainment,Zipper Interactive,7.4,1.1600000000000001,0.77,0.3,0.09,0.16
1747,rage,Shooter,M,PS3,Bethesda Softworks,id Software,7.9,1.12,0.47,0.59,0.06,0.2
1754,madagascar,Platform,E10,PS2,Activision,Toys for Bob,6.4,1.23,0.78,0.45,0.0,0.07
1756,lego-batman-the-videogame,Adventure,E10,PS3,Warner Bros. Interactive,Traveller's Tales,7.2,1.1099999999999999,0.72,0.39,0.0,0.19
